episode,coverage,steps,forward_actions,repeat_forwards,unique_per_forward,health_loss,survived,shaped_reward,loss,policy_loss,value_loss,imitation_loss,approx_kl,teacher_weight,imitation_weight,eval_coverage,eval_coverage_p10,eval_unique_per_forward,eval_survived
147,0.7777777777777778,207.0,177.0,3.0,0.9830508474576272,16.0,0.0,168.64065370225902,nan,nan,nan,nan,nan,10.236,0.6824,nan,nan,nan,nan
148,0.6933333333333334,197.0,168.0,13.0,0.9226190476190477,16.0,0.0,146.33868625497817,nan,nan,nan,nan,nan,10.224,0.6816,nan,nan,nan,nan
149,0.6711111111111111,180.0,153.0,3.0,0.9803921568627451,14.0,0.0,145.4901360764503,nan,nan,nan,nan,nan,10.212,0.6808000000000001,nan,nan,nan,nan
150,0.5866666666666667,174.0,139.0,8.0,0.9424460431654677,14.0,0.0,124.87001375007635,nan,nan,nan,nan,nan,10.2,0.68,nan,nan,nan,nan
151,0.6444444444444445,170.0,148.0,4.0,0.972972972972973,14.0,0.0,139.18361769962323,nan,nan,nan,nan,nan,10.187999999999999,0.6792,nan,nan,nan,nan
152,0.7244444444444444,205.0,170.0,8.0,0.9529411764705882,16.0,0.0,154.9930481772421,nan,nan,nan,nan,nan,10.176,0.6784,nan,nan,nan,nan
153,0.7111111111111111,208.0,170.0,11.0,0.9352941176470588,16.0,0.0,151.0433154749871,nan,nan,nan,nan,nan,10.164,0.6776,nan,nan,nan,nan
154,0.76,211.0,179.0,9.0,0.9497206703910615,16.0,0.0,162.81280721950512,nan,nan,nan,nan,nan,10.152,0.6768000000000001,nan,nan,nan,nan
155,0.6133333333333333,174.0,142.0,5.0,0.9647887323943662,14.0,0.0,131.81745908117298,nan,nan,nan,nan,nan,10.14,0.676,nan,nan,nan,nan
156,0.7155555555555555,207.0,168.0,8.0,0.9523809523809523,16.0,0.0,153.00885885000218,nan,nan,nan,nan,nan,10.128,0.6752,nan,nan,nan,nan
157,0.6888888888888889,207.0,164.0,10.0,0.9390243902439024,16.0,0.0,146.27395099496843,nan,nan,nan,nan,nan,10.116,0.6744,nan,nan,nan,nan
158,0.72,199.0,166.0,5.0,0.9698795180722891,16.0,0.0,154.83858562946318,nan,nan,nan,nan,nan,10.104,0.6736,nan,nan,nan,nan
159,0.6222222222222222,173.0,144.0,5.0,0.9652777777777778,14.0,0.0,133.86006575107575,nan,nan,nan,nan,nan,10.091999999999999,0.6728000000000001,nan,nan,nan,nan
160,0.64,175.0,149.0,6.0,0.959731543624161,14.0,0.0,137.4434810900688,24.52064363161723,-0.0001740580725405986,44.89282941818237,3.087128311395645,0.00010839943315306873,10.08,0.672,nan,nan,nan,nan
161,0.6711111111111111,185.0,156.0,6.0,0.9615384615384616,14.0,0.0,144.47752954721446,nan,nan,nan,nan,nan,10.068,0.6712,nan,nan,nan,nan
162,0.6888888888888889,200.0,163.0,9.0,0.9447852760736196,16.0,0.0,146.73790974283207,nan,nan,nan,nan,nan,10.056,0.6704,nan,nan,nan,nan
163,0.72,206.0,167.0,6.0,0.9640718562874252,16.0,0.0,154.60717482471452,nan,nan,nan,nan,nan,10.044,0.6696,nan,nan,nan,nan
164,0.7022222222222222,204.0,166.0,9.0,0.9457831325301205,16.0,0.0,149.48713607072824,nan,nan,nan,nan,nan,10.032,0.6688000000000001,nan,nan,nan,nan
165,0.7244444444444444,207.0,174.0,12.0,0.9310344827586207,16.0,0.0,153.82416455984114,nan,nan,nan,nan,nan,10.02,0.668,nan,nan,nan,nan
166,0.7244444444444444,201.0,169.0,7.0,0.9585798816568047,16.0,0.0,155.33847575473777,nan,nan,nan,nan,nan,10.008,0.6672,nan,nan,nan,nan
167,0.6977777777777778,212.0,166.0,10.0,0.9397590361445783,16.0,0.0,148.14938701963422,nan,nan,nan,nan,nan,9.995999999999999,0.6664,nan,nan,nan,nan
168,0.6355555555555555,181.0,153.0,11.0,0.9281045751633987,15.0,0.0,134.35671277618417,nan,nan,nan,nan,nan,9.984,0.6656,nan,nan,nan,nan
169,0.7244444444444444,204.0,173.0,11.0,0.9364161849710982,16.0,0.0,153.8318714900015,nan,nan,nan,nan,nan,9.972,0.6648000000000001,nan,nan,nan,nan
170,0.6622222222222223,193.0,160.0,12.0,0.925,15.0,0.0,139.96018452978132,nan,nan,nan,nan,nan,9.959999999999999,0.664,nan,nan,nan,nan
171,0.6622222222222223,182.0,154.0,6.0,0.961038961038961,15.0,0.0,142.17284455442427,nan,nan,nan,nan,nan,9.948,0.6632,nan,nan,nan,nan
172,0.7955555555555556,217.0,187.0,9.0,0.9518716577540107,16.0,0.0,170.76234673500048,nan,nan,nan,nan,nan,9.936,0.6624000000000001,nan,nan,nan,nan
173,0.68,195.0,159.0,7.0,0.9559748427672956,15.0,0.0,145.67984114885343,nan,nan,nan,nan,nan,9.924,0.6616,nan,nan,nan,nan
174,0.76,220.0,185.0,15.0,0.918918918918919,16.0,0.0,160.80990148019777,nan,nan,nan,nan,nan,9.912,0.6608,nan,nan,nan,nan
175,0.6933333333333334,213.0,169.0,14.0,0.9171597633136095,16.0,0.0,145.97465316104888,nan,nan,nan,nan,nan,9.899999999999999,0.66,nan,nan,nan,nan
176,0.7111111111111111,204.0,168.0,9.0,0.9464285714285714,16.0,0.0,151.75173578262314,17.09270974567958,0.0023943983583844136,30.264093262808665,2.9709024855068753,3.4620805780300704e-06,9.888000000000002,0.6592000000000001,nan,nan,nan,nan
177,0.6533333333333333,193.0,156.0,10.0,0.9358974358974359,16.0,0.0,138.36367423772813,nan,nan,nan,nan,nan,9.876,0.6584,nan,nan,nan,nan
178,0.6888888888888889,198.0,166.0,12.0,0.927710843373494,16.0,0.0,145.75363907527918,nan,nan,nan,nan,nan,9.864,0.6576000000000001,nan,nan,nan,nan
179,0.7155555555555555,201.0,168.0,8.0,0.9523809523809523,16.0,0.0,153.0982036933899,nan,nan,nan,nan,nan,9.852,0.6568,nan,nan,nan,nan
180,0.7244444444444444,202.0,173.0,11.0,0.9364161849710982,16.0,0.0,154.17710262393942,nan,nan,nan,nan,nan,9.84,0.6560000000000001,nan,nan,nan,nan
181,0.6711111111111111,178.0,153.0,3.0,0.9803921568627451,14.0,0.0,145.52006295394895,nan,nan,nan,nan,nan,9.828,0.6552,nan,nan,nan,nan
182,0.6577777777777778,190.0,157.0,10.0,0.9363057324840764,15.0,0.0,139.90394737100598,nan,nan,nan,nan,nan,9.816,0.6544000000000001,nan,nan,nan,nan
183,0.7466666666666667,203.0,175.0,8.0,0.9542857142857143,16.0,0.0,160.01419204378112,nan,nan,nan,nan,nan,9.803999999999998,0.6536,nan,nan,nan,nan
184,0.7777777777777778,211.0,181.0,7.0,0.9613259668508287,16.0,0.0,167.3661588935851,nan,nan,nan,nan,nan,9.792000000000002,0.6528,nan,nan,nan,nan
185,0.7288888888888889,200.0,168.0,5.0,0.9702380952380952,16.0,0.0,157.0178810606002,nan,nan,nan,nan,nan,9.78,0.652,nan,nan,nan,nan
186,0.7066666666666667,199.0,167.0,9.0,0.9461077844311377,15.0,0.0,150.8791306767463,nan,nan,nan,nan,nan,9.768,0.6512000000000001,nan,nan,nan,nan
187,0.7288888888888889,198.0,170.0,7.0,0.9588235294117647,16.0,0.0,156.4789821982383,nan,nan,nan,nan,nan,9.756,0.6504,nan,nan,nan,nan
188,0.6355555555555555,184.0,151.0,9.0,0.9403973509933775,14.0,0.0,135.60208700942994,nan,nan,nan,nan,nan,9.744,0.6496000000000001,nan,nan,nan,nan
189,0.7244444444444444,201.0,169.0,7.0,0.9585798816568047,16.0,0.0,155.25807085084907,nan,nan,nan,nan,nan,9.732,0.6488,nan,nan,nan,nan
190,0.6355555555555555,181.0,149.0,7.0,0.9530201342281879,14.0,0.0,136.13138882875455,nan,nan,nan,nan,nan,9.72,0.6480000000000001,nan,nan,nan,nan
191,0.6711111111111111,188.0,157.0,7.0,0.9554140127388535,15.0,0.0,143.75381317234036,nan,nan,nan,nan,nan,9.707999999999998,0.6472,nan,nan,nan,nan
192,0.7022222222222222,203.0,167.0,10.0,0.9401197604790419,16.0,0.0,149.45817413234718,18.38953627858843,0.0007596844474651984,33.25276184082031,2.7267119458743503,3.328540302823971e-05,9.696000000000002,0.6464000000000001,nan,nan,nan,nan
193,0.6577777777777778,192.0,157.0,10.0,0.9363057324840764,15.0,0.0,139.7067681407928,nan,nan,nan,nan,nan,9.684,0.6456,nan,nan,nan,nan
194,0.7288888888888889,206.0,171.0,8.0,0.9532163742690059,15.0,0.0,156.28962374544145,nan,nan,nan,nan,nan,9.672,0.6448,nan,nan,nan,nan
195,0.5733333333333334,167.0,139.0,11.0,0.920863309352518,14.0,0.0,121.07482273626329,nan,nan,nan,nan,nan,9.66,0.644,nan,nan,nan,nan
196,0.7244444444444444,201.0,170.0,8.0,0.9529411764705882,16.0,0.0,155.05206030130375,nan,nan,nan,nan,nan,9.648,0.6432000000000001,nan,nan,nan,nan
197,0.6311111111111111,177.0,148.0,7.0,0.9527027027027027,14.0,0.0,135.25545664310468,nan,nan,nan,nan,nan,9.636,0.6424,nan,nan,nan,nan
198,0.6888888888888889,208.0,165.0,11.0,0.9333333333333333,16.0,0.0,145.96893754434598,nan,nan,nan,nan,nan,9.624,0.6416000000000001,nan,nan,nan,nan
199,0.6622222222222223,181.0,152.0,4.0,0.9736842105263158,15.0,0.0,142.67837104463578,nan,nan,nan,nan,nan,9.611999999999998,0.6408,nan,nan,nan,nan
200,0.6844444444444444,204.0,167.0,14.0,0.9161676646706587,16.0,0.0,144.08238700628272,nan,nan,nan,nan,nan,9.600000000000001,0.6400000000000001,0.6554666666666666,0.5866666666666667,0.880370736611453,0.0
201,0.68,198.0,165.0,13.0,0.9212121212121213,16.0,0.0,143.35720780801776,nan,nan,nan,nan,nan,9.588,0.6392,nan,nan,nan,nan
202,0.6355555555555555,183.0,148.0,6.0,0.9594594594594594,13.0,0.0,136.76723356437682,nan,nan,nan,nan,nan,9.576,0.6384000000000001,nan,nan,nan,nan
203,0.6266666666666667,170.0,145.0,5.0,0.9655172413793104,13.0,0.0,135.15711914014824,nan,nan,nan,nan,nan,9.564,0.6376,nan,nan,nan,nan
204,0.7333333333333333,201.0,173.0,9.0,0.9479768786127167,16.0,0.0,156.71228341007233,nan,nan,nan,nan,nan,9.552,0.6368,nan,nan,nan,nan
205,0.6977777777777778,207.0,170.0,14.0,0.9176470588235294,16.0,0.0,147.0772091679572,nan,nan,nan,nan,nan,9.540000000000001,0.6360000000000001,nan,nan,nan,nan
206,0.6,177.0,146.0,12.0,0.9178082191780822,14.0,0.0,126.64890424251566,nan,nan,nan,nan,nan,9.528,0.6352000000000001,nan,nan,nan,nan
207,0.7377777777777778,199.0,168.0,3.0,0.9821428571428571,16.0,0.0,159.6278040976524,nan,nan,nan,nan,nan,9.516,0.6344000000000001,nan,nan,nan,nan
208,0.7155555555555555,201.0,169.0,9.0,0.9467455621301775,16.0,0.0,152.73976097536092,17.583765268325806,0.00011947941190252702,31.6212416489919,2.7986405193805695,0.00039041654791975117,9.504000000000001,0.6336,nan,nan,nan,nan
209,0.7244444444444444,198.0,169.0,7.0,0.9585798816568047,16.0,0.0,155.30253319358832,nan,nan,nan,nan,nan,9.492,0.6328,nan,nan,nan,nan
210,0.6622222222222223,205.0,160.0,12.0,0.925,16.0,0.0,139.5626467680931,nan,nan,nan,nan,nan,9.48,0.6320000000000001,nan,nan,nan,nan
211,0.6844444444444444,189.0,163.0,10.0,0.9386503067484663,15.0,0.0,145.81879066848765,nan,nan,nan,nan,nan,9.468,0.6312000000000001,nan,nan,nan,nan
212,0.7511111111111111,206.0,178.0,10.0,0.9438202247191011,16.0,0.0,160.4197072043418,nan,nan,nan,nan,nan,9.456,0.6304000000000001,nan,nan,nan,nan
213,0.7511111111111111,202.0,172.0,4.0,0.9767441860465116,16.0,0.0,162.34118510961522,nan,nan,nan,nan,nan,9.444,0.6296,nan,nan,nan,nan
214,0.7066666666666667,204.0,169.0,11.0,0.9349112426035503,16.0,0.0,150.01305952548992,nan,nan,nan,nan,nan,9.432,0.6288,nan,nan,nan,nan
215,0.6577777777777778,176.0,150.0,3.0,0.98,14.0,0.0,142.5085602793693,nan,nan,nan,nan,nan,9.42,0.6280000000000001,nan,nan,nan,nan
216,0.7244444444444444,203.0,175.0,13.0,0.9257142857142857,16.0,0.0,153.59409671878802,nan,nan,nan,nan,nan,9.408000000000001,0.6272000000000001,nan,nan,nan,nan
217,0.7644444444444445,213.0,181.0,10.0,0.9447513812154696,16.0,0.0,163.35289098501192,nan,nan,nan,nan,nan,9.396,0.6264000000000001,nan,nan,nan,nan
218,0.6266666666666667,191.0,148.0,8.0,0.9459459459459459,15.0,0.0,133.03259455680856,nan,nan,nan,nan,nan,9.384,0.6256,nan,nan,nan,nan
219,0.7155555555555555,196.0,167.0,7.0,0.9580838323353293,15.0,0.0,153.76412238788595,nan,nan,nan,nan,nan,9.372,0.6248,nan,nan,nan,nan
220,0.7422222222222222,203.0,172.0,6.0,0.9651162790697675,16.0,0.0,159.73378938388828,nan,nan,nan,nan,nan,9.36,0.6240000000000001,nan,nan,nan,nan
221,0.6888888888888889,220.0,173.0,19.0,0.8901734104046243,16.0,0.0,143.27082469558712,nan,nan,nan,nan,nan,9.348,0.6232000000000001,nan,nan,nan,nan
222,0.7733333333333333,216.0,181.0,8.0,0.9558011049723757,16.0,0.0,166.07265614032727,nan,nan,nan,nan,nan,9.336,0.6224000000000001,nan,nan,nan,nan
223,0.7333333333333333,214.0,175.0,11.0,0.9371428571428572,16.0,0.0,156.11329205131526,nan,nan,nan,nan,nan,9.324,0.6216,nan,nan,nan,nan
224,0.6533333333333333,173.0,150.0,4.0,0.9733333333333334,14.0,0.0,141.25400921487807,11.722662006105695,-0.0021520927881023715,20.119772127696447,2.68224789415087,5.151132774486708e-06,9.312000000000001,0.6208,nan,nan,nan,nan
225,0.7511111111111111,207.0,175.0,7.0,0.96,16.0,0.0,161.4146407895086,nan,nan,nan,nan,nan,9.3,0.6200000000000001,nan,nan,nan,nan
226,0.7066666666666667,205.0,167.0,9.0,0.9461077844311377,16.0,0.0,150.64793157339102,nan,nan,nan,nan,nan,9.288,0.6192000000000001,nan,nan,nan,nan
227,0.76,200.0,176.0,6.0,0.9659090909090909,16.0,0.0,163.67232632923114,nan,nan,nan,nan,nan,9.276,0.6184000000000001,nan,nan,nan,nan
228,0.7422222222222222,209.0,174.0,8.0,0.9540229885057471,16.0,0.0,158.99052522373174,nan,nan,nan,nan,nan,9.264,0.6176,nan,nan,nan,nan
229,0.6711111111111111,191.0,161.0,11.0,0.9316770186335404,15.0,0.0,142.64527725744247,nan,nan,nan,nan,nan,9.252,0.6168,nan,nan,nan,nan
230,0.6844444444444444,181.0,157.0,4.0,0.9745222929936306,14.0,0.0,148.1384453511238,nan,nan,nan,nan,nan,9.24,0.6160000000000001,nan,nan,nan,nan
231,0.6533333333333333,201.0,157.0,11.0,0.9299363057324841,16.0,0.0,138.03674825477594,nan,nan,nan,nan,nan,9.228,0.6152000000000001,nan,nan,nan,nan
232,0.6133333333333333,182.0,146.0,9.0,0.9383561643835616,14.0,0.0,130.39613780879975,nan,nan,nan,nan,nan,9.216000000000001,0.6144000000000001,nan,nan,nan,nan
233,0.7733333333333333,216.0,181.0,8.0,0.9558011049723757,16.0,0.0,165.99280198097227,nan,nan,nan,nan,nan,9.204,0.6136,nan,nan,nan,nan
234,0.7244444444444444,216.0,176.0,14.0,0.9204545454545454,16.0,0.0,153.19346222782124,nan,nan,nan,nan,nan,9.192,0.6128,nan,nan,nan,nan
235,0.6711111111111111,207.0,169.0,19.0,0.8875739644970414,16.0,0.0,139.24924991273872,nan,nan,nan,nan,nan,9.18,0.6120000000000001,nan,nan,nan,nan
236,0.7377777777777778,200.0,173.0,8.0,0.953757225433526,16.0,0.0,158.11338708972934,nan,nan,nan,nan,nan,9.168,0.6112000000000001,nan,nan,nan,nan
237,0.7422222222222222,203.0,172.0,6.0,0.9651162790697675,16.0,0.0,159.57126477861402,nan,nan,nan,nan,nan,9.156,0.6104,nan,nan,nan,nan
238,0.6222222222222222,199.0,151.0,12.0,0.9205298013245033,16.0,0.0,130.6715138931274,nan,nan,nan,nan,nan,9.144,0.6096,nan,nan,nan,nan
239,0.6355555555555555,193.0,152.0,10.0,0.9342105263157895,15.0,0.0,134.77768989658352,nan,nan,nan,nan,nan,9.132,0.6088,nan,nan,nan,nan
240,0.72,199.0,167.0,6.0,0.9640718562874252,16.0,0.0,154.71206310129176,11.333667039871216,-0.00997776405087539,19.402769088745117,2.701494812965393,1.7173356212017512e-06,9.120000000000001,0.6080000000000001,nan,nan,nan,nan
241,0.7511111111111111,205.0,173.0,5.0,0.9710982658959537,16.0,0.0,162.01837720537176,nan,nan,nan,nan,nan,9.108,0.6072000000000001,nan,nan,nan,nan
242,0.6933333333333334,198.0,164.0,9.0,0.9451219512195121,15.0,0.0,148.08941004705423,nan,nan,nan,nan,nan,9.096,0.6064,nan,nan,nan,nan
243,0.6666666666666666,181.0,156.0,7.0,0.9551282051282052,14.0,0.0,143.31741703128816,nan,nan,nan,nan,nan,9.084,0.6056,nan,nan,nan,nan
244,0.6844444444444444,194.0,158.0,5.0,0.9683544303797469,16.0,0.0,146.95712797641744,nan,nan,nan,nan,nan,9.072,0.6048,nan,nan,nan,nan
245,0.6222222222222222,174.0,145.0,6.0,0.9586206896551724,14.0,0.0,133.56325236320487,nan,nan,nan,nan,nan,9.06,0.6040000000000001,nan,nan,nan,nan
246,0.68,203.0,160.0,8.0,0.95,16.0,0.0,144.95347374820707,nan,nan,nan,nan,nan,9.048,0.6032000000000001,nan,nan,nan,nan
247,0.7511111111111111,209.0,175.0,7.0,0.96,16.0,0.0,161.22542274379725,nan,nan,nan,nan,nan,9.036,0.6024,nan,nan,nan,nan
248,0.7644444444444445,215.0,180.0,9.0,0.95,16.0,0.0,163.61416735744467,nan,nan,nan,nan,nan,9.024000000000001,0.6016,nan,nan,nan,nan
249,0.7955555555555556,208.0,181.0,3.0,0.9834254143646409,16.0,0.0,172.609649051666,nan,nan,nan,nan,nan,9.012,0.6008,nan,nan,nan,nan
250,0.7466666666666667,209.0,177.0,10.0,0.943502824858757,16.0,0.0,159.35536056232456,nan,nan,nan,nan,nan,9.0,0.6000000000000001,nan,nan,nan,nan
251,0.6266666666666667,171.0,143.0,3.0,0.9790209790209791,12.0,0.0,136.1732875213624,nan,nan,nan,nan,nan,8.988,0.5992000000000001,nan,nan,nan,nan
252,0.6622222222222223,188.0,158.0,10.0,0.9367088607594937,15.0,0.0,140.78960720634456,nan,nan,nan,nan,nan,8.975999999999999,0.5984,nan,nan,nan,nan
253,0.7333333333333333,199.0,171.0,7.0,0.9590643274853801,16.0,0.0,157.47860827493656,nan,nan,nan,nan,nan,8.964,0.5976,nan,nan,nan,nan
254,0.6933333333333334,196.0,163.0,8.0,0.950920245398773,15.0,0.0,148.49846150445947,nan,nan,nan,nan,nan,8.952,0.5968,nan,nan,nan,nan
255,0.6711111111111111,200.0,164.0,14.0,0.9146341463414634,16.0,0.0,141.17870566654216,nan,nan,nan,nan,nan,8.94,0.596,nan,nan,nan,nan
256,0.7333333333333333,205.0,173.0,9.0,0.9479768786127167,16.0,0.0,156.73354777288426,8.440514496394567,-0.0008736296689936093,13.828879526683263,2.565869322844914,6.034284779537253e-05,8.928,0.5952000000000001,nan,nan,nan,nan
257,0.7422222222222222,202.0,172.0,6.0,0.9651162790697675,16.0,0.0,159.74519426918013,nan,nan,nan,nan,nan,8.916,0.5944,nan,nan,nan,nan
258,0.7155555555555555,201.0,167.0,7.0,0.9580838323353293,16.0,0.0,153.2257642774582,nan,nan,nan,nan,nan,8.904,0.5936,nan,nan,nan,nan
259,0.7644444444444445,206.0,175.0,4.0,0.9771428571428571,16.0,0.0,165.25105727481835,nan,nan,nan,nan,nan,8.892,0.5928,nan,nan,nan,nan
260,0.7022222222222222,204.0,169.0,12.0,0.9289940828402367,16.0,0.0,148.63164056158064,nan,nan,nan,nan,nan,8.879999999999999,0.592,nan,nan,nan,nan
261,0.6755555555555556,194.0,162.0,11.0,0.9320987654320988,15.0,0.0,143.4524696969986,nan,nan,nan,nan,nan,8.868,0.5912000000000001,nan,nan,nan,nan
262,0.6177777777777778,189.0,151.0,13.0,0.9139072847682119,16.0,0.0,129.20922656965254,nan,nan,nan,nan,nan,8.856,0.5904,nan,nan,nan,nan
263,0.6933333333333334,194.0,161.0,6.0,0.9627329192546584,16.0,0.0,148.70444045877468,nan,nan,nan,nan,nan,8.844,0.5896,nan,nan,nan,nan
264,0.6533333333333333,186.0,150.0,4.0,0.9733333333333334,15.0,0.0,140.49208936548234,nan,nan,nan,nan,nan,8.832,0.5888,nan,nan,nan,nan
265,0.6844444444444444,194.0,162.0,9.0,0.9444444444444444,16.0,0.0,145.7390285477638,nan,nan,nan,nan,nan,8.82,0.588,nan,nan,nan,nan
266,0.6488888888888888,200.0,160.0,15.0,0.90625,15.0,0.0,136.29440654039382,nan,nan,nan,nan,nan,8.808,0.5872,nan,nan,nan,nan
267,0.6622222222222223,199.0,157.0,9.0,0.9426751592356688,15.0,0.0,140.88997263765327,nan,nan,nan,nan,nan,8.796,0.5864,nan,nan,nan,nan
268,0.64,162.0,146.0,3.0,0.9794520547945206,13.0,0.0,139.05630254936221,nan,nan,nan,nan,nan,8.783999999999999,0.5856,nan,nan,nan,nan
269,0.7022222222222222,205.0,168.0,11.0,0.9345238095238095,16.0,0.0,149.14318783235544,nan,nan,nan,nan,nan,8.772,0.5848,nan,nan,nan,nan
270,0.72,194.0,164.0,3.0,0.9817073170731707,16.0,0.0,155.64522410535812,nan,nan,nan,nan,nan,8.76,0.584,nan,nan,nan,nan
271,0.7155555555555555,206.0,171.0,11.0,0.935672514619883,16.0,0.0,152.174268734455,nan,nan,nan,nan,nan,8.748,0.5832,nan,nan,nan,nan
272,0.6977777777777778,202.0,168.0,12.0,0.9285714285714286,15.0,0.0,148.10469943284977,7.937057733535767,-0.0007347338167684418,12.947329827717372,2.514476912362235,1.3046799768291959e-05,8.736,0.5824,nan,nan,nan,nan
273,0.6355555555555555,186.0,151.0,9.0,0.9403973509933775,14.0,0.0,135.48916427516943,nan,nan,nan,nan,nan,8.724,0.5816,nan,nan,nan,nan
274,0.7377777777777778,195.0,170.0,5.0,0.9705882352941176,15.0,0.0,159.41752876567836,nan,nan,nan,nan,nan,8.712,0.5808,nan,nan,nan,nan
275,0.7022222222222222,196.0,164.0,7.0,0.9573170731707317,15.0,0.0,150.8171031370162,nan,nan,nan,nan,nan,8.7,0.58,nan,nan,nan,nan
276,0.7288888888888889,208.0,172.0,9.0,0.9476744186046512,16.0,0.0,155.67417266988747,nan,nan,nan,nan,nan,8.687999999999999,0.5792,nan,nan,nan,nan
277,0.68,207.0,167.0,15.0,0.9101796407185628,16.0,0.0,142.89619597101216,nan,nan,nan,nan,nan,8.676,0.5784,nan,nan,nan,nan
278,0.7288888888888889,202.0,169.0,6.0,0.9644970414201184,16.0,0.0,156.62010903787615,nan,nan,nan,nan,nan,8.664,0.5776,nan,nan,nan,nan
279,0.6888888888888889,204.0,166.0,12.0,0.927710843373494,16.0,0.0,145.82151020956047,nan,nan,nan,nan,nan,8.652,0.5768,nan,nan,nan,nan
280,0.7155555555555555,197.0,167.0,7.0,0.9580838323353293,16.0,0.0,153.44332519578919,nan,nan,nan,nan,nan,8.64,0.576,nan,nan,nan,nan
281,0.7688888888888888,220.0,186.0,14.0,0.9247311827956989,16.0,0.0,163.28888708019244,nan,nan,nan,nan,nan,8.628,0.5752,nan,nan,nan,nan
282,0.7155555555555555,201.0,165.0,5.0,0.9696969696969697,16.0,0.0,153.95870437002185,nan,nan,nan,nan,nan,8.616,0.5744,nan,nan,nan,nan
283,0.6755555555555556,185.0,158.0,7.0,0.9556962025316456,15.0,0.0,144.72935229778298,nan,nan,nan,nan,nan,8.604000000000001,0.5736000000000001,nan,nan,nan,nan
284,0.72,203.0,171.0,10.0,0.9415204678362573,16.0,0.0,153.5132974820137,nan,nan,nan,nan,nan,8.591999999999999,0.5728,nan,nan,nan,nan
285,0.7333333333333333,205.0,172.0,8.0,0.9534883720930233,16.0,0.0,157.0183003158569,nan,nan,nan,nan,nan,8.580000000000002,0.5720000000000001,nan,nan,nan,nan
286,0.6044444444444445,174.0,143.0,8.0,0.9440559440559441,14.0,0.0,128.93142961931233,nan,nan,nan,nan,nan,8.568,0.5712,nan,nan,nan,nan
287,0.7555555555555555,213.0,178.0,9.0,0.949438202247191,16.0,0.0,161.69298097944247,nan,nan,nan,nan,nan,8.556000000000001,0.5704000000000001,nan,nan,nan,nan
288,0.7244444444444444,209.0,170.0,8.0,0.9529411764705882,16.0,0.0,154.9318645586966,7.6355536835534235,0.0023150384658947587,12.380036320005145,2.534356585570744,0.00032146665324260325,8.544,0.5696,nan,nan,nan,nan
289,0.7022222222222222,201.0,167.0,10.0,0.9401197604790419,15.0,0.0,149.70825240182884,nan,nan,nan,nan,nan,8.532,0.5688000000000001,nan,nan,nan,nan
290,0.7288888888888889,207.0,172.0,9.0,0.9476744186046512,16.0,0.0,155.76645351123798,nan,nan,nan,nan,nan,8.52,0.568,nan,nan,nan,nan
291,0.7333333333333333,209.0,173.0,9.0,0.9479768786127167,16.0,0.0,156.59391211700432,nan,nan,nan,nan,nan,8.508000000000001,0.5672,nan,nan,nan,nan
292,0.7111111111111111,202.0,170.0,11.0,0.9352941176470588,16.0,0.0,151.13493716287604,nan,nan,nan,nan,nan,8.495999999999999,0.5664,nan,nan,nan,nan
293,0.6933333333333334,206.0,170.0,15.0,0.9117647058823529,16.0,0.0,145.87713445425027,nan,nan,nan,nan,nan,8.484000000000002,0.5656000000000001,nan,nan,nan,nan
294,0.7022222222222222,205.0,168.0,11.0,0.9345238095238095,16.0,0.0,148.81719514036172,nan,nan,nan,nan,nan,8.472,0.5648,nan,nan,nan,nan
295,0.6577777777777778,176.0,151.0,4.0,0.9735099337748344,14.0,0.0,142.14171622133253,nan,nan,nan,nan,nan,8.46,0.5640000000000001,nan,nan,nan,nan
296,0.7422222222222222,209.0,173.0,7.0,0.9595375722543352,16.0,0.0,159.35719934082033,nan,nan,nan,nan,nan,8.448,0.5632,nan,nan,nan,nan
297,0.7288888888888889,199.0,171.0,8.0,0.9532163742690059,16.0,0.0,156.17907137632344,nan,nan,nan,nan,nan,8.436,0.5624000000000001,nan,nan,nan,nan
298,0.6266666666666667,190.0,156.0,16.0,0.8974358974358975,14.0,0.0,131.14123868656154,nan,nan,nan,nan,nan,8.424,0.5616,nan,nan,nan,nan
299,0.7066666666666667,203.0,166.0,8.0,0.9518072289156626,16.0,0.0,150.8817691731452,nan,nan,nan,nan,nan,8.412,0.5608000000000001,nan,nan,nan,nan
300,0.7066666666666667,212.0,173.0,15.0,0.9132947976878613,15.0,0.0,149.214007745266,nan,nan,nan,nan,nan,8.399999999999999,0.5599999999999999,0.6687999999999998,0.5862222222222222,0.9132575745795927,0.0
301,0.7244444444444444,206.0,172.0,10.0,0.9418604651162791,16.0,0.0,154.48757537651065,nan,nan,nan,nan,nan,8.388000000000002,0.5592,nan,nan,nan,nan
302,0.64,186.0,152.0,9.0,0.9407894736842105,14.0,0.0,136.58735154724133,nan,nan,nan,nan,nan,8.376,0.5584,nan,nan,nan,nan
303,0.7511111111111111,201.0,172.0,4.0,0.9767441860465116,16.0,0.0,162.3560355358123,nan,nan,nan,nan,nan,8.364,0.5576000000000001,nan,nan,nan,nan
304,0.7377777777777778,206.0,174.0,9.0,0.9482758620689655,16.0,0.0,157.81984510469445,6.783038309642246,-0.0017116700099515064,10.83591708115169,2.455457423414503,0.00029919190151466476,8.352,0.5568,nan,nan,nan,nan
