episode,global_step,epsilon,reward,coverage,final_health,length,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_soft_score
435,83808,0.11536000000000002,-1.1457377605438226,0.5555555555555556,0,218,0.0036013558972626926,0.0031644049915485082,0.004569421464111656,0.095625,nan,nan,nan,nan,nan,nan,nan
436,84026,0.11305888888888893,-0.5788271391391752,0.4888888888888889,0,218,0.0029670941294170916,0.0025289526442065836,0.0045878687407821415,0.0955,nan,nan,nan,nan,nan,nan,nan
437,84276,0.11042000000000007,1.3556467323303216,0.5644444444444444,1,250,0.0030905694235116242,0.0027188672334887086,0.003897270141169429,0.09537499999999999,nan,nan,nan,nan,nan,nan,nan
438,84489,0.10817166666666678,-0.8587237501144411,0.4711111111111111,0,213,0.00266266162507236,0.002270384971052408,0.004118389799259603,0.09525,nan,nan,nan,nan,nan,nan,nan
439,84723,0.1057016666666667,-0.3770940945148499,0.6133333333333333,0,234,0.003199221147224307,0.002781978517305106,0.0043862563907168806,0.095125,nan,nan,nan,nan,nan,nan,nan
440,84973,0.10306277777777784,-2.569285695075989,0.3466666666666667,1,250,0.0028226353460922837,0.0023896005586721003,0.004558260971680284,0.095,-0.13741411354542113,0.519111111111111,0.0,204.8,0.0,1.0,0.519111111111111
441,85161,0.10107833333333338,0.9956432085037161,0.5022222222222222,0,188,0.002843578881584108,0.0023973869509063663,0.004702945123426616,0.09487499999999999,nan,nan,nan,nan,nan,nan,nan
442,85319,0.09941055555555556,-0.23983733010291974,0.39111111111111113,0,158,0.0032343340571969748,0.002715083153452724,0.005480220355093479,0.09475,nan,nan,nan,nan,nan,nan,nan
443,85491,0.0975950000000001,0.13468985247612042,0.4622222222222222,0,172,0.0031707081012427806,0.0027789879590272904,0.004139710310846567,0.094625,nan,nan,nan,nan,nan,nan,nan
444,85709,0.09529388888888901,-0.5896859631538401,0.5111111111111111,0,218,0.0032629225170239806,0.0027922512963414192,0.0049806480412371455,0.0945,nan,nan,nan,nan,nan,nan,nan
445,85929,0.09297166666666667,-0.2593944773674004,0.5333333333333333,0,220,0.0030933971749618648,0.0026403244119137526,0.004800771037116647,0.09437499999999999,nan,nan,nan,nan,nan,nan,nan
446,86149,0.09064944444444445,0.7111418006420067,0.5733333333333334,0,220,0.0030648873653262854,0.0026056754868477583,0.004872274934314191,0.09425,nan,nan,nan,nan,nan,nan,nan
447,86342,0.08861222222222231,-0.18518680572510482,0.5066666666666667,0,193,0.0031070119817741214,0.0027461775578558447,0.003833565814420581,0.094125,nan,nan,nan,nan,nan,nan,nan
448,86534,0.0865855555555557,-0.3131586432456961,0.4711111111111111,0,192,0.003087238152511418,0.0025070198229514063,0.006172535661607981,0.094,nan,nan,nan,nan,nan,nan,nan
449,86784,0.08394666666666661,-1.7769512972831714,0.44,1,250,0.002641458436846733,0.0022045038873329758,0.004654642567038536,0.09387499999999999,nan,nan,nan,nan,nan,nan,nan
450,86967,0.08201499999999995,0.03232409000396852,0.47555555555555556,0,183,0.0032963241217657925,0.002697065786924213,0.006392088788561523,0.09375,nan,nan,nan,nan,nan,nan,nan
451,87163,0.07994611111111116,0.0878143761157999,0.5111111111111111,0,196,0.002860362024512142,0.0025446979328989983,0.0033715791651047766,0.093625,nan,nan,nan,nan,nan,nan,nan
452,87379,0.07766611111111121,-0.40037684464454537,0.5244444444444445,0,216,0.003256704658269882,0.0028509330470114945,0.004339802952017635,0.0935,nan,nan,nan,nan,nan,nan,nan
453,87559,0.0757661111111112,-1.3709239017963435,0.4666666666666667,0,180,0.003118857345543802,0.002707996661774814,0.004400114645250142,0.09337499999999999,nan,nan,nan,nan,nan,nan,nan
454,87780,0.07343333333333335,-2.6311147754192374,0.4888888888888889,0,221,0.002874501305632293,0.002371748595032841,0.005391449783928692,0.09325,nan,nan,nan,nan,nan,nan,nan
455,87949,0.07164944444444443,-0.4587163350582115,0.41333333333333333,0,169,0.002936785900965333,0.002575333183631301,0.0038813709979876876,0.093125,nan,nan,nan,nan,nan,nan,nan
456,88173,0.06928500000000004,-3.412926677227021,0.44,0,224,0.002848407020792365,0.002390270063187927,0.004926203726790845,0.093,nan,nan,nan,nan,nan,nan,nan
457,88408,0.06680444444444444,0.9793432359695371,0.6311111111111111,0,235,0.003089774865657091,0.002668334054760635,0.004537721117958427,0.09287499999999999,nan,nan,nan,nan,nan,nan,nan
458,88622,0.06454555555555563,0.7795958874225528,0.5511111111111111,0,214,0.0032610685331746934,0.002718481468036771,0.005849995906464756,0.09275,nan,nan,nan,nan,nan,nan,nan
459,88837,0.06227611111111109,1.9028428966998931,0.6088888888888889,0,215,0.003600868978537619,0.0032312545808963478,0.003990438673645258,0.092625,nan,nan,nan,nan,nan,nan,nan
460,89078,0.05973222222222219,-0.7508167192935942,0.5555555555555556,0,241,0.00317479798104614,0.0027715138159692286,0.004359829123131931,0.0925,-0.638645682907108,0.5124444444444445,0.0,196.3,0.0,1.0,0.5124444444444445
461,89318,0.05719888888888891,-3.8505863840579986,0.43555555555555553,0,240,0.0029408476781100034,0.002631017507519573,0.0033540476695634426,0.09237499999999998,nan,nan,nan,nan,nan,nan,nan
462,89508,0.055193333333333316,0.11497196626663353,0.49333333333333335,0,190,0.003013684949837625,0.002461617486551404,0.005984471016563475,0.09225,nan,nan,nan,nan,nan,nan,nan
463,89702,0.05314555555555567,-1.2732645895481118,0.39555555555555555,0,194,0.0029654241632670166,0.00250186319462955,0.005031868990045041,0.092125,nan,nan,nan,nan,nan,nan,nan
464,89902,0.05103444444444449,0.23330252456665002,0.52,0,200,0.0033816835610195996,0.0028497141669504345,0.00578227611258626,0.092,nan,nan,nan,nan,nan,nan,nan
465,90126,0.05,0.4401460285186727,0.6,0,224,0.003730694414116442,0.0033418020233511926,0.004232841730117798,0.09187499999999998,nan,nan,nan,nan,nan,nan,nan
466,90346,0.05,-1.352583227872848,0.49777777777777776,0,220,0.0030670356238260863,0.0027051485958509147,0.003944272210355848,0.09175,nan,nan,nan,nan,nan,nan,nan
467,90514,0.05,0.10008915996551293,0.43555555555555553,0,168,0.0032342599239200353,0.0028353148023597895,0.004354108031839133,0.091625,nan,nan,nan,nan,nan,nan,nan
468,90724,0.05,-0.9894193689823134,0.47555555555555556,0,210,0.003176312195137143,0.0026157631538808344,0.006126219104044139,0.0915,nan,nan,nan,nan,nan,nan,nan
469,90890,0.05,0.14224368572235346,0.48,0,166,0.0032883086707442997,0.002856476861052215,0.004725929815322161,0.091375,nan,nan,nan,nan,nan,nan,nan
470,91127,0.05,-0.06833234071731509,0.6133333333333333,0,237,0.0029699888546019793,0.0025261872913688423,0.004863578546792269,0.09125,nan,nan,nan,nan,nan,nan,nan
471,91324,0.05,0.4285910131931272,0.5422222222222223,0,197,0.0035886776633560656,0.0030994082568213343,0.005369211337529123,0.091125,nan,nan,nan,nan,nan,nan,nan
472,91540,0.05,-2.6673698937892913,0.43555555555555553,0,216,0.0032069090753793716,0.002672889456152916,0.005868347408249974,0.091,nan,nan,nan,nan,nan,nan,nan
473,91746,0.05,0.45892546796798483,0.56,0,206,0.0033560146228410305,0.0029084259876981378,0.0049253223231062295,0.090875,nan,nan,nan,nan,nan,nan,nan
474,91979,0.05,-4.871160022258758,0.4088888888888889,0,233,0.00350139937363565,0.0030838429229333997,0.00460117346374318,0.09075,nan,nan,nan,nan,nan,nan,nan
475,92190,0.05,-5.776186179637912,0.2577777777777778,-1,211,0.0037107484182342886,0.003230811678804457,0.0052958540851250294,0.090625,nan,nan,nan,nan,nan,nan,nan
476,92440,0.05,0.20022696614265545,0.5422222222222223,1,250,0.0029121526051312683,0.002573696675244719,0.0037398447981104254,0.0905,nan,nan,nan,nan,nan,nan,nan
477,92631,0.05,1.2483385610580384,0.5422222222222223,0,191,0.003638770035468042,0.0032183938194066284,0.004651466012001037,0.09037500000000001,nan,nan,nan,nan,nan,nan,nan
478,92799,0.05,1.3014199826717325,0.5288888888888889,0,168,0.0040811230428516865,0.0037521067657507955,0.0036456101690419017,0.09025,nan,nan,nan,nan,nan,nan,nan
479,92999,0.05,1.1223570711612654,0.5555555555555556,0,200,0.0033926227013580503,0.0028857039753347634,0.005624618125148117,0.090125,nan,nan,nan,nan,nan,nan,nan
480,93221,0.05,-5.072043639659881,0.3022222222222222,0,222,0.0032441385788843035,0.0028697907691821456,0.00415942023973912,0.09,-1.7536349720239657,0.4408888888888889,0.2,208.3,0.1,0.9,0.4748888888888889
481,93443,0.05,-1.7871748309135476,0.48444444444444446,0,222,0.0029916964937001466,0.002615751000121236,0.0041829821653664116,0.08987500000000001,nan,nan,nan,nan,nan,nan,nan
482,93693,0.05,0.5639831597805035,0.5333333333333333,1,250,0.003058530669659376,0.002680035016965121,0.004217221774160862,0.08975,nan,nan,nan,nan,nan,nan,nan
483,93920,0.05,-7.13699115252495,0.2311111111111111,0,227,0.002532527968287468,0.002180480875540525,0.003928000968880951,0.089625,nan,nan,nan,nan,nan,nan,nan
484,94153,0.05,-0.46409627604484904,0.56,0,233,0.0026977139757946135,0.0023482092074118555,0.003905080840922892,0.0895,nan,nan,nan,nan,nan,nan,nan
485,94355,0.05,-4.286752783536911,0.28,0,202,0.0027654357720166443,0.002296206832397729,0.005250114505179227,0.08937500000000001,nan,nan,nan,nan,nan,nan,nan
486,94591,0.05,-4.334473425865173,0.4533333333333333,0,236,0.0033122487599030136,0.0028398671420291066,0.005292791384272277,0.08925,nan,nan,nan,nan,nan,nan,nan
487,94811,0.05,0.7335528664588864,0.5644444444444444,0,220,0.0025676501682028174,0.002223590633366257,0.003860415273811668,0.089125,nan,nan,nan,nan,nan,nan,nan
488,95016,0.05,0.25764302277564677,0.5377777777777778,0,205,0.0026882051257416605,0.002261653309687972,0.004792717134114355,0.089,nan,nan,nan,nan,nan,nan,nan
489,95247,0.05,0.44024740076064806,0.6222222222222222,0,231,0.0029576065368019044,0.002616031386423856,0.0038433211389929055,0.08887500000000001,nan,nan,nan,nan,nan,nan,nan
490,95497,0.05,1.3316549415588286,0.5377777777777778,1,250,0.003246323042549193,0.0028267350746318696,0.0047277512960135935,0.08875,nan,nan,nan,nan,nan,nan,nan
491,95711,0.05,-0.9683948450088502,0.4666666666666667,0,214,0.002930074534378946,0.0025879421620629726,0.003860450233332813,0.088625,nan,nan,nan,nan,nan,nan,nan
492,95907,0.05,0.9446933178901591,0.5422222222222223,0,196,0.0032498693326488137,0.002789490600116551,0.0052020194940269,0.0885,nan,nan,nan,nan,nan,nan,nan
493,96133,0.05,1.4633103640079383,0.64,0,226,0.0033666669158264996,0.0029740868718363344,0.0044422070030123,0.08837500000000001,nan,nan,nan,nan,nan,nan,nan
494,96373,0.05,-2.7184528055191035,0.4088888888888889,0,240,0.0027479595621116458,0.0024304766440764068,0.0035975406412035228,0.08825,nan,nan,nan,nan,nan,nan,nan
495,96559,0.05,-0.4113203790187807,0.49777777777777776,0,186,0.003195039066486061,0.0028469727491028606,0.003949688328430056,0.088125,nan,nan,nan,nan,nan,nan,nan
496,96783,0.05,-3.049346308946609,0.4,0,224,0.002820070006418973,0.0024763430352322756,0.003905987972393632,0.088,nan,nan,nan,nan,nan,nan,nan
497,96969,0.05,-0.38717199945449743,0.52,0,186,0.0022674578125588597,0.001858466793783009,0.004654236533679068,0.08787500000000001,nan,nan,nan,nan,nan,nan,nan
498,97153,0.05,0.639945008277893,0.5555555555555556,0,184,0.002191878296434879,0.0017765642260201275,0.004732923861593008,0.08775,nan,nan,nan,nan,nan,nan,nan
499,97392,0.05,-0.9653518226146736,0.5822222222222222,0,239,0.002817722095642239,0.002422291331458837,0.004512761998921633,0.087625,nan,nan,nan,nan,nan,nan,nan
500,97599,0.05,-2.103564047813415,0.4488888888888889,0,207,0.003464892937336117,0.003146573097910732,0.003637941530905664,0.0875,-4.785066031670574,0.4937777777777777,0.0,196.0,0.0,1.0,0.4937777777777777
501,97796,0.05,1.1963242223262724,0.5822222222222222,0,197,0.005075032822787762,0.004633425059728325,0.005054166237823665,0.08737500000000001,nan,nan,nan,nan,nan,nan,nan
502,97976,0.05,0.45994800376891853,0.52,0,180,0.004162066942080855,0.003705551032908261,0.005232273926958441,0.08725000000000001,nan,nan,nan,nan,nan,nan,nan
503,98179,0.05,-2.0258987336158754,0.40444444444444444,0,203,0.0038025642512366175,0.0033514686161652207,0.005177567875944078,0.087125,nan,nan,nan,nan,nan,nan,nan
504,98369,0.05,-0.9200020980834979,0.4222222222222222,0,190,0.0032071255845949054,0.0028931612498126922,0.0036087855347432195,0.087,nan,nan,nan,nan,nan,nan,nan
505,98567,0.05,0.9276059691905916,0.5822222222222222,0,198,0.00365709625184536,0.003306552628055215,0.004035034915432334,0.08687500000000001,nan,nan,nan,nan,nan,nan,nan
506,98796,0.05,-1.3571884517669675,0.52,0,229,0.003740999987348914,0.0032254027551971375,0.005943484208546579,0.08675000000000001,nan,nan,nan,nan,nan,nan,nan
507,99025,0.05,0.3280142779350268,0.6,0,229,0.0031800229800865052,0.002735731331631541,0.005128907971084118,0.086625,nan,nan,nan,nan,nan,nan,nan
508,99275,0.05,-2.1864035058021565,0.4533333333333333,1,250,0.0029502552701160313,0.0025649999268352987,0.004453818919137121,0.0865,nan,nan,nan,nan,nan,nan,nan
509,99483,0.05,0.7907107362747128,0.5822222222222222,0,208,0.003176317154429853,0.0027381707332096994,0.005072606890462339,0.08637500000000001,nan,nan,nan,nan,nan,nan,nan
510,99722,0.05,-1.567021500110629,0.5244444444444445,0,239,0.00271642345469445,0.002364441950339824,0.004080945649184287,0.08625000000000001,nan,nan,nan,nan,nan,nan,nan
511,99953,0.05,-0.3896137859821308,0.5777777777777777,0,231,0.002826748811639845,0.0023317201994359493,0.005747791705653071,0.086125,nan,nan,nan,nan,nan,nan,nan
512,100171,0.05,-2.7445758068561554,0.4222222222222222,0,218,0.002551472443155944,0.002223109477199614,0.0038181741256266832,0.086,nan,nan,nan,nan,nan,nan,nan
513,100387,0.05,1.2298320147991082,0.5911111111111111,0,216,0.003160076611675322,0.002825508255045861,0.003895992133766413,0.085875,nan,nan,nan,nan,nan,nan,nan
514,100615,0.05,-0.006379960536958329,0.52,0,228,0.0033352339873090387,0.0027320598368532957,0.0070341004175134,0.08575,nan,nan,nan,nan,nan,nan,nan
515,100814,0.05,0.9126064274311012,0.6,0,199,0.003072279749903828,0.002627315267454833,0.005196665553376079,0.08562499999999999,nan,nan,nan,nan,nan,nan,nan
516,101010,0.05,-0.4995589990615835,0.49777777777777776,0,196,0.0028950438252650203,0.0024847736000083386,0.00479848210234195,0.08549999999999999,nan,nan,nan,nan,nan,nan,nan
517,101218,0.05,-1.339832325220108,0.48444444444444446,0,208,0.002521592052653432,0.0020464831148274245,0.005564965889789164,0.085375,nan,nan,nan,nan,nan,nan,nan
518,101408,0.05,-1.1080164749622343,0.4311111111111111,0,190,0.0030008396483026446,0.0025970325456000864,0.004736740607768297,0.08525,nan,nan,nan,nan,nan,nan,nan
519,101620,0.05,0.5828181767463618,0.5644444444444444,0,212,0.002253710653167218,0.0019154425128363073,0.003973781317472458,0.08512499999999999,nan,nan,nan,nan,nan,nan,nan
520,101870,0.05,1.1854748163223277,0.5866666666666667,1,250,0.002655267098452896,0.002215612819418311,0.005172402993775904,0.08499999999999999,0.11739409215449959,0.5075555555555555,0.1,200.4,0.1,0.9,0.5442513192417355
521,102120,0.05,0.245000261068342,0.5022222222222222,1,250,0.0028953945497050882,0.0025451454683206977,0.004126645450014621,0.084875,nan,nan,nan,nan,nan,nan,nan
522,102329,0.05,1.8178328227996707,0.6044444444444445,0,209,0.002995126135647297,0.0026099994895048438,0.004544267652090639,0.08475,nan,nan,nan,nan,nan,nan,nan
523,102537,0.05,-4.831148694515228,0.28888888888888886,0,208,0.003251786041073501,0.0029233449487946926,0.0038811357459053396,0.08462499999999999,nan,nan,nan,nan,nan,nan,nan
524,102698,0.05,-0.17368482160568166,0.39111111111111113,0,161,0.00297656012699008,0.0025733101298101245,0.004772189143113792,0.08449999999999999,nan,nan,nan,nan,nan,nan,nan
525,102893,0.05,-1.2047609055042257,0.4711111111111111,0,195,0.0037521019112318754,0.0033465076819993557,0.00480704267974943,0.084375,nan,nan,nan,nan,nan,nan,nan
526,103094,0.05,-1.8132679295539846,0.5022222222222222,0,201,0.0033157728845253586,0.002865244820713997,0.005347513849847019,0.08425,nan,nan,nan,nan,nan,nan,nan
527,103344,0.05,0.19302964472769824,0.5511111111111111,1,250,0.003254000225570053,0.002901767671573907,0.004187014466151595,0.084125,nan,nan,nan,nan,nan,nan,nan
528,103594,0.05,1.2180576086044264,0.5688888888888889,1,250,0.003091287554707378,0.0027481513563543556,0.004084954468999058,0.08399999999999999,nan,nan,nan,nan,nan,nan,nan
529,103834,0.05,-1.7019534542560586,0.5066666666666667,0,240,0.0029905882314778865,0.0026129162171855567,0.004502795496955514,0.083875,nan,nan,nan,nan,nan,nan,nan
530,104061,0.05,0.3642269883155753,0.5688888888888889,0,227,0.003311633295379579,0.002941633039154112,0.004417913616634905,0.08375,nan,nan,nan,nan,nan,nan,nan
531,104295,0.05,1.833762454986562,0.6755555555555556,0,234,0.0031480776844546197,0.0027855550637468697,0.004335098806768656,0.083625,nan,nan,nan,nan,nan,nan,nan
532,104506,0.05,-2.3871967337131506,0.41333333333333333,0,211,0.002812068513594568,0.002511259098537266,0.003602507780306041,0.08349999999999999,nan,nan,nan,nan,nan,nan,nan
533,104725,0.05,0.8524873766899015,0.5822222222222222,0,219,0.0031705452827736737,0.0028183775837533178,0.004223900428041816,0.083375,nan,nan,nan,nan,nan,nan,nan
534,104946,0.05,0.059315853118890205,0.5333333333333333,0,221,0.0038373047951608895,0.003488675435073674,0.004187740327324718,0.08325,nan,nan,nan,nan,nan,nan,nan
535,105153,0.05,0.8883903679847658,0.5555555555555556,0,207,0.0032123699900694193,0.002853172749746591,0.0043211699579842385,0.083125,nan,nan,nan,nan,nan,nan,nan
536,105357,0.05,0.5444185581207275,0.5288888888888889,0,204,0.0025719468016177417,0.0021499195485375822,0.005084666237235069,0.08299999999999999,nan,nan,nan,nan,nan,nan,nan
537,105590,0.05,1.024045809030524,0.6488888888888888,0,233,0.0025905835442245006,0.0021772869513370097,0.004986987821757794,0.082875,nan,nan,nan,nan,nan,nan,nan
538,105742,0.05,1.0384669389724692,0.44,0,152,0.002833484672009945,0.002488491649273783,0.004169100220315159,0.08275,nan,nan,nan,nan,nan,nan,nan
539,105992,0.05,-1.5219870381355323,0.44,1,250,0.0029812016990035774,0.002685974445194006,0.003573098313063383,0.082625,nan,nan,nan,nan,nan,nan,nan
540,106190,0.05,0.5090619385242441,0.5555555555555556,0,198,0.0031465911772102116,0.0028613566188141703,0.003457388561218977,0.08249999999999999,0.253743334960933,0.5266666666666667,0.0,201.6,0.0,1.0,0.536816400065104
541,106399,0.05,0.46665825104713443,0.5555555555555556,0,209,0.0029649671632796526,0.0026131282560527326,0.004271185863763094,0.082375,nan,nan,nan,nan,nan,nan,nan
542,106605,0.05,-1.9667096643447874,0.47555555555555556,0,206,0.0034955992829054593,0.003103167365770787,0.004771208728197962,0.08225,nan,nan,nan,nan,nan,nan,nan
543,106817,0.05,1.247018579483029,0.6311111111111111,0,212,0.0030308896442875267,0.0026354961679317056,0.004814532492309809,0.082125,nan,nan,nan,nan,nan,nan,nan
